#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321B2E8C4
#Date Time: 2024-03-09 19:17:45.476
#Start: 100 Hz
#Stop: 50000 Hz
#Steps: 151
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.64944 V
#Offset: -0.000314816 V
#Relative: no
#Channel: Channel 2
#Range: 5.57613 V
#Offset: -0.000136948 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (deg)
730.584411443248,0.02623487112599715,-1.790641568713563,-34.30369920016086
761.4888256818282,0.02632924811526373,-2.000632636964407,-36.12585655779367
793.7005259841002,0.02651892334274953,-2.240979036624224,-38.06252234990342
827.2748117917272,0.0265020934468251,-2.518123166517437,-40.13092605892534
862.2693217652554,0.02611118865940541,-2.838331460857746,-42.33844495848747
898.7441327352996,0.0262229564672193,-3.211522951455227,-44.68902290736841
936.7618628394459,0.02619169880500894,-3.647809873930867,-47.18968696836471
976.3877790219507,0.02667341713359811,-4.161238250694145,-49.8428370520639
1017.68990908078,0.02617010646953608,-4.769897679566228,-52.64738904997409
1060.73915845434,0.02615316328305269,-5.495536816531519,-55.59351736672151
1105.609431948401,0.02627029468777774,-6.372011589168936,-58.65935423139507
1152.377760612186,0.02617776146245353,-7.441800682989488,-61.80805891319898
1201.124433981432,0.02590112859260281,-8.771167810111244,-64.97184699872048
1251.93313791547,0.02628845850005865,-10.4635681970241,-68.00207774313711
1304.891098264931,0.02627278280789099,-12.7047305183596,-70.6029620207899
1360.089230616743,0.02647436390275908,-15.87873557765814,-71.95439107703865
1417.622296373483,0.0260373735226158,-21.04482890329246,-68.66083066557314
1477.589065435017,0.02668308366855422,-31.27790527599052,-21.46952915591632
1540.092485761756,0.02704986670962577,-23.19750928133711,64.99116944186184
1605.239860110578,0.02710927900885335,-17.06354821397285,71.80698697098262
1673.14303024685,0.0272821876228496,-13.52592461959392,71.19799334439352
1743.918568948799,0.02771112938350188,-11.10190634215606,68.88982583666353
1817.687980133853,0.02852630395691039,-9.298004431012759,66.03399246998583
1894.577907450499,0.02892466005263172,-7.89466985928803,62.9912159845619
1974.720351693797,0.02911972198121844,-6.769068378197248,59.92714383887812
2058.252897417765,0.02936222080370868,-5.847829205025041,56.92193841020944
2145.318949133678,0.03085956023590182,-5.084275527936102,54.01510915628177
2236.067977499791,0.03107209828682569,-4.443613558694117,51.24243918798
2330.655775925117,0.03098861122867734,-3.901582231330295,48.60322587744132
2429.244728027779,0.03236750784788713,-3.439867594176471,46.10421203830879
2532.004086407124,0.03315167818624307,-3.044146988547629,43.74679979125105
2639.110263208136,0.03400914277411003,-2.702799400595998,41.52342851812318
2750.747132977031,0.03473571760918379,-2.407507226723866,39.42941863218067
2867.106348327898,0.03506598301275206,-2.14911335056771,37.45927100337797
2988.38766896236,0.03607610245535715,-1.925118576456892,35.60456626486638
3114.799304607086,0.03607028234109554,-1.727048894170541,33.86013835904366
3246.558272457852,0.03775264854467961,-1.553649945011178,32.21765287440603
3383.890769743857,0.03812685950449636,-1.400478434212685,30.66729750545877
3527.032562051862,0.03922358407433712,-1.264475363680987,29.2079403739848
3676.229388076776,0.04014006866733409,-1.143691237755875,27.83146011801045
3831.737381493625,0.04079954379849419,-1.03692422367647,26.53270436470235
3993.823510675062,0.04156112183017623,-0.9405826838406348,25.30458442492542
4162.766037009368,0.04274668165107066,-0.8550365537716614,24.14234913453073
4338.854992605741,0.04210109727067202,-0.778036503356664,23.04236783079681
4522.392678206958,0.04479721704438208,-0.708330244500063,22.00086844357642
4713.694182164233,0.04690514662830546,-0.646593453219769,21.01174628986863
4913.087921365179,0.0474014651350357,-0.5903223427311213,20.0733793910573
5120.916205043567,0.04627262892808406,-0.5387993585726157,19.18444764528898
5337.53582243876,0.05016921229671337,-0.493384526390011,18.33714491407367
5563.318655313677,0.04585798183938405,-0.4513791052179174,17.52929160938387
5798.652316382892,0.05295985354964957,-0.4144444226305311,16.76461226664867
6043.940814746816,0.05186146845071478,-0.3793444913415562,16.03461100834622
6299.605249474367,0.04176509992243674,-0.3488069530869994,15.33867917133792
6566.084532524903,0.05653887060937082,-0.3202055659954592,14.67333740204214
6843.836142250362,0.05771003171360529,-0.2942674268996135,14.04502818931074
7133.336908771306,0.05659459727745366,-0.2709877219371729,13.43707020398951
7435.083832575129,0.0516205480964026,-0.2491037799745743,12.85756377523734
7749.594937741685,0.04651853072368727,-0.2296246385269951,12.30734277710781
8077.410161261253,0.05269194945645991,-0.2117349998056564,11.77616324354378
8419.092279971408,0.05536499040446514,-0.1947774199546704,11.27121258903841
8775.227876704274,0.05495888311902627,-0.1805497298677306,10.79064410921484
9146.428347302706,0.05365274818787193,-0.1666748833738395,10.32160167417926
9533.33095023416,0.06396270416006289,-0.1538386574456418,9.882359426120729
9936.599900604322,0.0701296388925763,-0.1421385843597702,9.457070018941526
10356.92751044845,0.07099865579858743,-0.1311564965240474,9.051523779679144
10795.03537725818,0.0729860433573444,-0.1216341800821318,8.659158531203929
11251.6756227842,0.06839860478657812,-0.1131865912398634,8.283072284273686
11727.63218424127,0.07331004886470201,-0.1049734856113998,7.921815562576057
12223.72216013265,0.07501263301918774,-0.09651648864965655,7.572397642237697
12740.79721300408,0.07723856952223442,-0.09061420179212831,7.246191380628172
13279.74503153555,0.07716358937079743,-0.08360711136311801,6.923737957850932
13841.490854481,0.07831793038779736,-0.07739590123413734,6.61259102910355
14426.99905907214,0.0697896224709606,-0.07232555158822876,6.321865834363433
15037.27481661315,0.0807595757571023,-0.06772376883883836,6.035169707047658
15673.36581810872,0.08172257005838515,-0.06321630013318041,5.765158122563868
16336.36407288775,0.08284970357277065,-0.058927546649402,5.503399307203068
17027.40778331055,0.08455172857140464,-0.0554456431460391,5.248772035141542
17747.68329877786,0.07603710198745771,-0.05132590677373684,5.001542991320008
18498.42715239644,0.08498004745575273,-0.04819004526756203,4.76652869533882
19280.92818379749,0.08456961532885708,-0.04580424217487283,4.544938943629965
20096.52975175224,0.07694484259858031,-0.04250768783358354,4.321040488272603
20946.63204038333,0.08876839173585205,-0.03959567271903174,4.104616470834458
21832.69446293124,0.08939770133046795,-0.03740554651574879,3.902290037040387
22756.23816720202,0.09125533159567877,-0.0363766161843968,3.707003589910045
23718.84864699823,0.07803239021868703,-0.0337814576381685,3.511179038865848
24722.17846401552,0.09193299909605659,-0.03105046554205061,3.32369224799012
25767.95008487826,0.09329545685323426,-0.03031772484988466,3.150549566844759
26857.95883818439,0.08957733223260619,-0.02890021121101715,2.976890605288197
27994.07599663607,0.09474974021334323,-0.02693905216079884,2.806393239282087
29178.25198954741,0.09616787741731302,-0.025766359059283,2.637264049482297
30412.51975124426,0.08877067524844616,-0.02511074313496754,2.477625457001494
31698.99821110458,0.09789326297781073,-0.02356908550582434,2.322766181536394
33039.89593123081,0.09928493340882419,-0.02239722748699201,2.170468534674342
34437.51489799911,0.09928610055251662,-0.02155349910783744,2.032768759414981
35894.25447399503,0.09748558745809341,-0.02057714180320694,1.882634448336724
37412.61551711941,0.0972397304388662,-0.01946153129172183,1.740931786694532
38995.20467393667,0.1034356985537119,-0.02000721722742906,1.601135504771221
40644.73885463578,0.1028028905936275,-0.02028191713959949,1.459574548153682
42364.04989728618,0.1037676596984679,-0.0193603544285818,1.336872324205046
44156.08942939618,0.1082261521528296,-0.0187971439291294,1.207627494197681
46023.93393512021,0.1085527952816971,-0.01913554657289566,1.066084296021728
47970.79003681312,0.1079434106768846,-0.01813663252712741,0.9328413435136156
50000,0.1072221514144325,-0.01766075999873801,0.8199007786550112
